Year,Month,Region,Model,Units_Sold,Avg_Price_EUR,Revenue_EUR,BEV_Share,Premium_Share,GDP_Growth,Fuel_Price_Index
2020,10,Europe,i4,5947.0,63731,379008257,0.069,14.89,2.73,1.11
2020,10,Europe,iX,7330.0,75382,552550060,0.078,14.89,2.73,1.11
2020,10,Europe,MINI,3052.0,41983,128132116,0.041,14.89,2.73,1.11
2020,10,China,3 Series,8182.0,49550,405418100,0.065,19.1,2.25,1.1
2020,10,China,5 Series,8800.0,63930,562584000,0.069,19.1,2.25,1.1
2020,10,China,X3,5846.0,58952,344633392,0.073,19.1,2.25,1.1
2020,10,China,X5,3192.0,70195,224062440,0.073,19.1,2.25,1.1
2020,10,China,X7,4033.0,93480,377004840,0.073,19.1,2.25,1.1
2020,10,China,i4,7809.0,66272,517518048,0.085,19.1,2.25,1.1
2020,10,China,iX,2768.0,74853,207193104,0.082,19.1,2.25,1.1
2020,10,China,MINI,5391.0,41503,223742673,0.098,19.1,2.25,1.1
2020,10,USA,3 Series,10443.0,49163,513409209,0.062,18.7,1.86,1.1
2020,10,USA,5 Series,12063.0,62942,759269346,0.085,18.7,1.86,1.1
2020,10,USA,X3,10987.0,59471,653407877,0.059,18.7,1.86,1.1
2020,10,USA,X5,3514.0,69946,245790244,0.066,18.7,1.86,1.1
2020,10,USA,X7,4342.0,93556,406220152,0.078,18.7,1.86,1.1
2020,10,USA,i4,8434.0,64493,543933962,0.073,18.7,1.86,1.1
2020,10,USA,iX,6188.0,76340,472391920,0.069,18.7,1.86,1.1
2020,10,USA,MINI,8972.0,40053,359355516,0.058,18.7,1.86,1.1
2020,10,RestOfWorld,3 Series,9973.0,48763,486313399,0.066,5.37,4.37,1.05
2020,10,RestOfWorld,5 Series,11420.0,62347,712002740,0.056,5.37,4.37,1.05
2020,10,RestOfWorld,X3,5818.0,59249,344710682,0.091,5.37,4.37,1.05
2020,10,RestOfWorld,X5,9102.0,67370,613201740,0.084,5.37,4.37,1.05
2020,10,RestOfWorld,X7,3380.0,91392,308904960,0.076,5.37,4.37,1.05
2020,10,RestOfWorld,i4,2903.0,65109,189011427,0.069,5.37,4.37,1.05
2020,10,RestOfWorld,iX,6881.0,75108,516818148,0.083,5.37,4.37,1.05
2020,10,RestOfWorld,MINI,8671.0,40155,348184005,0.077,5.37,4.37,1.05
2020,11,Europe,3 Series,10530.0,48934,515275020,0.068,18.58,1.24,1.09
2020,11,,5 Series,7485.0,62007,464122395,0.083,18.58,1.24,1.09
2020,11,Europe,X3,6485.0,56391,365695635,0.064,18.58,1.24,1.09
2020,11,Europe,X5,11540.0,70748,816431920,0.075,18.58,1.24,1.09
2020,11,Europe,X7,9282.0,90607,841014174,0.064,18.58,1.24,1.09
2020,11,Europe,i4,8267.0,64540,533552180,0.054,18.58,1.24,1.09
2020,11,Europe,iX,5412.0,75949,411035988,0.071,18.58,1.24,1.09
2020,11,Europe,MINI,4635.0,40365,187091775,0.067,18.58,1.24,1.09
2020,11,China,3 Series,6718.0,48378,325003404,0.073,20.31,2.67,1.12
2020,11,China,5 Series,3730.0,60892,227127160,0.073,20.31,2.67,1.12
2020,11,China,X3,8226.0,58527,481443102,0.082,20.31,2.67,1.12
2020,11,China,X5,4001.0,67364,269523364,0.062,20.31,2.67,1.12
2020,11,China,X7,9568.0,91011,870793248,0.06,20.31,2.67,1.12
2020,11,China,i4,5502.0,63498,349365996,0.068,20.31,2.67,1.12
2020,11,China,iX,11722.0,74327,871261094,0.052,20.31,2.67,1.12
2020,11,China,MINI,9208.0,42850,394562800,0.076,20.31,2.67,1.12
2020,11,USA,3 Series,6383.0,47231,301475473,0.081,16.16,3.24,1.11
2020,11,USA,5 Series,7355.0,63924,470161020,0.09,16.16,3.24,1.11
2020,11,USA,X3,2584.0,58986,152419824,0.088,16.16,3.24,1.11
2020,11,USA,X5,10404.0,68299,710582796,0.065,16.16,3.24,1.11
2020,11,USA,X7,4791.0,90993,435947463,0.067,16.16,3.24,1.11
2020,11,USA,i4,9403.0,65587,616714561,0.08,16.16,3.24,1.11
2020,11,USA,iX,10448.0,74684,780298432,0.065,16.16,3.24,1.11
2020,11,USA,MINI,5364.0,41585,223061940,0.092,16.16,3.24,1.11
2020,11,RestOfWorld,3 Series,11811.0,48961,578278371,0.069,6.43,4.12,1.12
2020,11,RestOfWorld,5 Series,5766.0,61590,355127940,0.063,6.43,4.12,1.12
2020,11,RestOfWorld,X3,9402.0,58324,548362248,0.076,6.43,4.12,1.12
2020,11,RestOfWorld,X5,11712.0,70716,828225792,0.068,6.43,4.12,1.12
2020,11,RestOfWorld,X7,5955.0,91000,541905000,0.081,6.43,4.12,1.12
2020,11,RestOfWorld,i4,5040.0,63917,322141680,0.081,6.43,4.12,1.12
2020,11,RestOfWorld,iX,9548.0,73405,700870940,0.058,6.43,4.12,1.12
2020,11,RestOfWorld,MINI,9653.0,42768,412839504,0.074,6.43,4.12,1.12
2020,12,Europe,3 Series,4238.0,46531,197198378,0.05,14.13,2.66,1.11
2020,12,Europe,5 Series,11530.0,62213,717315890,0.049,14.13,2.66,1.11
2020,12,Europe,X3,6051.0,56012,338928612,0.074,14.13,2.66,1.11
2020,12,Europe,X5,6436.0,68857,443163652,0.071,14.13,2.66,1.11
2020,12,Europe,X7,13404.0,93509,1253394636,0.074,14.13,2.66,1.11
2020,12,Europe,i4,12400.0,65923,817445200,0.08,14.13,2.66,1.11
2020,12,Europe,iX,9975.0,74052,738668700,0.086,14.13,2.66,1.11
2020,12,Europe,MINI,11227.0,40925,459464975,0.078,14.13,2.66,1.11
2020,12,China,3 Series,13564.0,49116,666209424,0.059,15.72,3.21,1.12
2020,12,China,5 Series,13579.0,61262,831876698,0.076,15.72,3.21,1.12
2020,12,China,X3,8799.0,58135,511529865,0.076,15.72,3.21,1.12
2020,12,China,X5,6794.0,68534,465619996,0.062,15.72,3.21,1.12
2020,12,China,X7,5548.0,93294,517595112,0.077,15.72,3.21,1.12
2020,12,China,i4,10813.0,65872,712273936,0.06,15.72,3.21,1.12
2020,12,China,iX,11579.0,74332,860690228,0.066,15.72,3.21,1.12
2020,12,China,MINI,9619.0,43339,416877841,0.061,15.72,3.21,1.12
2020,12,USA,3 Series,9950.0,47094,468585300,0.084,20.57,3.34,1.11
2020,12,USA,5 Series,5726.0,62617,358544942,0.073,20.57,3.34,1.11
2020,12,USA,X3,13355.0,56905,759966275,0.053,20.57,3.34,1.11
2020,12,USA,X5,10643.0,70155,746659665,0.068,20.57,3.34,1.11
2020,12,USA,X7,7544.0,90191,680400904,0.066,20.57,3.34,1.11
2020,12,USA,i4,13519.0,64116,866784204,0.065,20.57,3.34,1.11
2020,12,USA,iX,3918.0,74036,290073048,0.056,20.57,3.34,1.11
2020,12,USA,MINI,7731.0,42148,325846188,0.057,20.57,3.34,1.11
2020,12,RestOfWorld,3 Series,4417.0,49426,218314642,0.058,5.31,3.85,1.15
2020,12,RestOfWorld,5 Series,9979.0,63183,630503157,0.07,5.31,3.85,1.15
2020,12,RestOfWorld,X3,9283.0,56990,529038170,0.069,5.31,3.85,1.15
2020,12,RestOfWorld,X5,11843.0,67824,803239632,0.062,5.31,3.85,1.15
2020,12,RestOfWorld,X7,10288.0,93980,966866240,0.058,5.31,3.85,1.15
2020,12,RestOfWorld,i4,8987.0,63687,572355069,0.047,5.31,3.85,1.15
2020,12,RestOfWorld,iX,3531.0,74422,262784082,0.081,5.31,3.85,1.15
2020,12,RestOfWorld,MINI,5425.0,41294,224019950,0.077,5.31,3.85,1.15
2021,Jan,Europe,3 Series,9965.0,46446,462834390,0.112,20.58,4.52,1.16
2021,1,Europe,5 Series,6642.0,63499,421760358,0.094,20.58,4.52,1.16
2021,1,Europe,X3,5808.0,56226,326560608,0.091,20.58,4.52,1.16
2021,Jan,Europe,X5,6878.0,70089,482072142,0.105,20.58,4.52,1.16
2021,1,Europe,X7,8344.0,92271,769909224,0.088,20.58,4.52,1.16
2021,Jan,Europe,i4,5213.0,64932,338490516,0.112,20.58,4.52,1.16
2021,1,Europe,iX,11949.0,74612,891538788,0.095,20.58,4.52,1.16
2021,1,Europe,MINI,4536.0,40269,182660184,0.108,20.58,4.52,1.16
2021,1,China,3 Series,4343.0,48167,209189281,0.088,17.87,1.77,1.17
2021,Jan,China,5 Series,11298.0,60052,678467496,0.091,17.87,1.77,1.17
2021,1,China,X3,8356.0,58785,491207460,0.089,17.87,1.77,1.17
2021,1,China,X5,3333.0,67405,224660865,0.09,17.87,1.77,1.17
2021,Jan,China,X7,9687.0,92053,891717411,0.075,17.87,1.77,1.17
2021,1,China,i4,12344.0,64567,797015048,0.104,17.87,1.77,1.17
2021,1,China,iX,7229.0,73826,533688154,0.092,17.87,1.77,1.17
2021,1,China,MINI,8716.0,40348,351673168,0.102,17.87,1.77,1.17
2021,Jan,USA,3 Series,7579.0,49477,374986183,0.091,18.71,2.47,1.16
2021,1,USA,5 Series,9351.0,60524,565959924,0.1,18.71,2.47,1.16
2021,Jan,USA,X3,5679.0,58764,333720756,0.1,18.71,2.47,1.16
2021,1,USA,X5,2936.0,68973,202504728,0.107,18.71,2.47,1.16
2021,Jan,USA,X7,5673.0,93344,529540512,0.074,18.71,2.47,1.16
2021,1,USA,i4,5828.0,64351,375037628,0.089,18.71,2.47,1.16
2021,1,USA,iX,8935.0,74134,662387290,0.102,18.71,2.47,1.16
2021,1,USA,MINI,7637.0,43300,330682100,0.097,18.71,2.47,1.16
2021,Jan,RestOfWorld,3 Series,3335.0,46012,153450020,0.114,5.31,4.59,1.14
2021,1,RestOfWorld,5 Series,9579.0,60497,579500763,0.096,5.31,4.59,1.14
2021,1,RestOfWorld,X3,4407.0,57194,252053958,0.093,5.31,4.59,1.14
2021,Jan,RestOfWorld,X5,4294.0,68590,294525460,0.114,5.31,4.59,1.14
2021,1,RestOfWorld,X7,9828.0,91224,896549472,0.119,5.31,4.59,1.14
2021,1,RestOfWorld,i4,5447.0,66435,361871445,0.097,5.31,4.59,1.14
2021,1,RestOfWorld,iX,9445.0,75973,717564985,0.098,5.31,4.59,1.14
2021,1,RestOfWorld,MINI,7260.0,41848,303816480,0.086,5.31,4.59,1.14
2021,2,Europe,3 Series,5473.0,49871,272943983,0.087,15.12,4.2,1.14
2021,2,Europe,5 Series,4458.0,62187,277229646,0.102,15.12,4.2,1.14
2021,2,Europe,X3,4146.0,58951,244410846,0.096,15.12,4.2,1.14
2021,2,Europe,X5,11145.0,68690,765550050,0.096,15.12,4.2,1.14
2021,2,Europe,X7,6009.0,91504,549847536,0.114,15.12,4.2,1.14
2021,2,Europe,i4,11829.0,64748,765904092,0.104,15.12,4.2,1.14
2021,2,Europe,iX,6652.0,73492,488868784,0.081,15.12,4.2,1.14
2021,2,Europe,MINI,2786.0,40498,112827428,0.084,15.12,4.2,1.14
2021,2,China,3 Series,9836.0,46667,459016612,0.1,15.64,4.53,1.15
2021,2,China,5 Series,11353.0,61029,692862237,0.097,15.64,4.53,1.15
2021,2,China,X3,3677.0,59289,218005653,0.098,15.64,4.53,1.15
2021,2,China,X5,9133.0,70370,642689210,0.1,15.64,4.53,1.15
2021,2,China,X7,4768.0,90976,433773568,0.114,15.64,4.53,1.15
2021,2,China,i4,5877.0,64251,377603127,0.09,15.64,4.53,1.15
2021,2,China,iX,8145.0,75299,613310355,0.109,15.64,4.53,1.15
2021,2,China,MINI,8666.0,43943,380810038,0.092,15.64,4.53,1.15
2021,2,USA,3 Series,5553.0,48947,271802691,0.09,14.62,3.85,1.14
2021,2,USA,5 Series,6735.0,63563,428096805,0.083,14.62,3.85,1.14
2021,2,USA,X3,12026.0,58701,705938226,0.084,14.62,3.85,1.14
2021,2,USA,X5,11626.0,70582,820586332,0.098,14.62,3.85,1.14
2021,2,USA,X7,8489.0,93049,789892961,0.093,14.62,3.85,1.14
2021,2,USA,i4,3723.0,64305,239407515,0.079,14.62,3.85,1.14
2021,2,USA,iX,12019.0,76906,924333214,0.1,14.62,3.85,1.14
2021,2,USA,MINI,6986.0,41028,286621608,0.11,14.62,3.85,1.14
2021,2,RestOfWorld,3 Series,9117.0,46139,420649263,0.091,6.73,2.8,1.19
2021,2,RestOfWorld,5 Series,10146.0,60086,609632556,0.105,6.73,2.8,1.19
2021,2,RestOfWorld,X3,4897.0,57601,282072097,0.094,6.73,2.8,1.19
2021,2,RestOfWorld,X5,7522.0,70970,533836340,0.086,6.73,2.8,1.19
2021,2,RestOfWorld,X7,10401.0,90627,942611427,0.105,6.73,2.8,1.19
2021,2,RestOfWorld,i4,9411.0,65044,612129084,0.098,6.73,2.8,1.19
2021,2,RestOfWorld,iX,5012.0,75925,380536100,0.098,6.73,2.8,1.19
2021,2,RestOfWorld,MINI,7810.0,40974,320006940,0.096,6.73,2.8,1.19
2021,3,Europe,3 Series,6201.0,46660,289338660,0.095,14.82,1.79,1.14
2021,3,Europe,5 Series,7864.0,60738,477643632,0.092,14.82,1.79,1.14
2021,3,Europe,X3,6322.0,59623,376936606,0.114,14.82,1.79,1.14
2021,3,Europe,X5,11880.0,69185,821917800,0.097,14.82,1.79,1.14
2021,3,Europe,X7,8321.0,91913,764808073,0.103,14.82,1.79,1.14
2021,3,Europe,i4,5054.0,63310,319968740,0.088,14.82,1.79,1.14
2021,3,Europe,iX,8438.0,76520,645675760,0.096,14.82,1.79,1.14
2021,3,Europe,MINI,13250.0,41723,552829750,0.088,14.82,1.79,1.14
2021,3,China,3 Series,7800.0,47982,374259600,0.098,15.56,3.99,1.16
2021,3,China,5 Series,11433.0,61461,702683613,0.083,15.56,3.99,1.16
2021,3,China,X3,13696.0,59566,815815936,0.094,15.56,3.99,1.16
2021,3,China,X5,11014.0,68587,755417218,0.1,15.56,3.99,1.16
2021,3,China,X7,11390.0,90551,1031375890,0.091,15.56,3.99,1.16
2021,3,China,i4,5913.0,66904,395603352,0.114,15.56,3.99,1.16
2021,3,China,iX,11195.0,73021,817470095,0.098,15.56,3.99,1.16
2021,3,China,MINI,13631.0,42658,581471198,0.099,15.56,3.99,1.16
2021,3,USA,3 Series,8541.0,46165,394295265,0.083,19.64,1.71,1.11
2021,3,USA,5 Series,8502.0,60589,515127678,0.097,19.64,1.71,1.11
2021,3,USA,X3,8421.0,57262,482203302,0.09,19.64,1.71,1.11
2021,3,USA,X5,3082.0,70516,217330312,0.101,19.64,1.71,1.11
2021,3,USA,X7,7289.0,91268,665252452,0.087,19.64,1.71,1.11
2021,3,USA,i4,4214.0,65722,276952508,0.073,19.64,1.71,1.11
2021,3,USA,iX,14118.0,75073,1059880614,0.098,19.64,1.71,1.11
2021,3,USA,MINI,12567.0,43076,541336092,0.115,19.64,1.71,1.11
2021,3,RestOfWorld,3 Series,10538.0,47485,500396930,0.1,6.31,1.91,1.13
2021,3,RestOfWorld,5 Series,12069.0,60018,724357242,0.093,6.31,1.91,1.13
2021,3,RestOfWorld,X3,8596.0,59408,510671168,0.097,6.31,1.91,1.13
2021,3,RestOfWorld,X5,5954.0,68938,410456852,0.1,6.31,1.91,1.13
2021,3,RestOfWorld,X7,5322.0,90431,481273782,0.073,6.31,1.91,1.13
2021,3,RestOfWorld,i4,5269.0,64943,342184667,0.106,6.31,1.91,1.13
2021,3,RestOfWorld,iX,10819.0,74088,801558072,0.081,6.31,1.91,1.13
2021,3,RestOfWorld,MINI,5877.0,40799,239775723,0.088,6.31,1.91,1.13
2021,4,Europe,3 Series,4614.0,49907,230270898,0.093,17.76,3.21,1.2
2021,4,Europe,5 Series,3424.0,60186,206076864,0.088,17.76,3.21,1.2
2021,4,Europe,X3,7587.0,57217,434105379,0.096,17.76,3.21,1.2
2021,4,Europe,X5,3372.0,67135,226379220,0.08,17.76,3.21,1.2
2021,4,Europe,X7,7649.0,92630,708526870,0.104,17.76,3.21,1.2
2021,4,Europe,i4,6290.0,63875,401773750,0.09,17.76,3.21,1.2
2021,4,Europe,iX,5092.0,76023,387109116,0.08,17.76,3.21,1.2
2021,4,Europe,MINI,6799.0,42845,291303155,0.085,17.76,3.21,1.2
2021,4,China,3 Series,3025.0,48220,145865500,0.103,18.74,3.2,1.2
2021,4,China,5 Series,5394.0,60452,326078088,0.101,18.74,3.2,1.2
2021,4,China,X3,10944.0,58053,635332032,0.098,18.74,3.2,1.2
2021,4,China,X5,11368.0,68641,780310888,0.091,18.74,3.2,1.2
2021,4,China,X7,5919.0,90456,535409064,0.098,18.74,3.2,1.2
2021,4,China,i4,4415.0,64225,283553375,0.079,18.74,3.2,1.2
2021,4,China,iX,12350.0,73446,907058100,0.098,18.74,3.2,1.2
2021,4,China,MINI,5878.0,43722,256997916,0.092,18.74,3.2,1.2
2021,4,USA,3 Series,3425.0,49575,169794375,0.1,16.27,4.0,1.18
2021,4,USA,5 Series,10563.0,61216,646624608,0.091,16.27,4.0,1.18
2021,4,USA,X3,6783.0,56972,386441076,0.11,16.27,4.0,1.18
2021,4,USA,X5,8422.0,68416,576199552,0.08,16.27,4.0,1.18
2021,4,USA,X7,10337.0,91553,946383361,0.093,16.27,4.0,1.18
2021,4,USA,i4,11941.0,64814,773943974,0.081,16.27,4.0,1.18
2021,4,USA,iX,3734.0,75931,283526354,0.093,16.27,4.0,1.18
2021,4,USA,MINI,5665.0,42017,238026305,0.104,16.27,4.0,1.18
2021,4,RestOfWorld,3 Series,3331.0,46605,155241255,0.104,6.51,2.7,1.11
2021,4,RestOfWorld,5 Series,9611.0,61960,595497560,0.106,6.51,2.7,1.11
2021,4,RestOfWorld,X3,3673.0,59809,219678457,0.105,6.51,2.7,1.11
2021,4,RestOfWorld,X5,8364.0,68546,573318744,0.112,6.51,2.7,1.11
2021,4,RestOfWorld,X7,4266.0,91599,390761334,0.091,6.51,2.7,1.11
2021,4,RestOfWorld,i4,9216.0,65891,607251456,0.09,6.51,2.7,1.11
2021,4,RestOfWorld,iX,12083.0,74012,894286996,0.076,6.51,2.7,1.11
2021,4,RestOfWorld,MINI,11264.0,41881,471747584,0.108,6.51,2.7,1.11
2021,5,Europe,3 Series,8674.0,48330,419214420,0.078,18.88,1.9,1.13
2021,5,Europe,5 Series,7441.0,62119,462227479,0.098,18.88,1.9,1.13
2021,5,Europe,X3,4558.0,56891,259309178,0.081,18.88,1.9,1.13
2021,5,Europe,X5,4720.0,67140,316900800,0.096,18.88,1.9,1.13
2021,5,Europe,X7,4441.0,90464,401750624,0.09,18.88,1.9,1.13
2021,5,Europe,i4,7218.0,64827,467921286,0.089,18.88,1.9,1.13
2021,5,Europe,iX,11608.0,73075,848254600,0.075,18.88,1.9,1.13
2021,5,Europe,MINI,12029.0,43734,526076286,0.089,18.88,1.9,1.13
2021,5,China,3 Series,5897.0,49982,294743854,0.103,14.36,3.68,1.13
2021,5,China,5 Series,8340.0,63858,532575720,0.104,14.36,3.68,1.13
2021,5,China,X3,7469.0,59382,443524158,0.088,14.36,3.68,1.13
2021,5,China,X5,11365.0,68683,780582295,0.085,14.36,3.68,1.13
2021,5,China,X7,7696.0,90223,694356208,0.085,14.36,3.68,1.13
2021,5,China,i4,11882.0,66217,786790394,0.078,14.36,3.68,1.13
2021,5,China,iX,9949.0,74810,744284690,0.098,14.36,3.68,1.13
2021,5,China,MINI,7316.0,42081,307864596,0.107,14.36,3.68,1.13
2021,5,USA,3 Series,5261.0,46840,246425240,0.082,15.82,3.53,1.12
2021,5,USA,5 Series,10779.0,63058,679702182,0.084,15.82,3.53,1.12
2021,5,USA,X3,9197.0,57311,527089267,0.091,15.82,3.53,1.12
2021,5,USA,X5,11472.0,70121,804428112,0.099,15.82,3.53,1.12
2021,5,USA,X7,4528.0,93658,424083424,0.096,15.82,3.53,1.12
2021,5,USA,i4,6469.0,63277,409338913,0.091,15.82,3.53,1.12
2021,5,USA,iX,4513.0,74833,337721329,0.091,15.82,3.53,1.12
2021,5,USA,MINI,9621.0,40617,390776157,0.093,15.82,3.53,1.12
2021,5,RestOfWorld,3 Series,12295.0,47212,580471540,0.104,5.34,1.97,1.15
2021,5,RestOfWorld,5 Series,5138.0,61362,315277956,0.113,5.34,1.97,1.15
2021,5,RestOfWorld,X3,2885.0,56129,161932165,0.082,5.34,1.97,1.15
2021,5,RestOfWorld,X5,9150.0,69363,634671450,0.113,5.34,1.97,1.15
2021,5,RestOfWorld,X7,11029.0,93373,1029810817,0.106,5.34,1.97,1.15
2021,5,RestOfWorld,i4,2841.0,63926,181613766,0.097,5.34,1.97,1.15
2021,5,RestOfWorld,iX,5879.0,73340,431165860,0.088,5.34,1.97,1.15
2021,5,RestOfWorld,MINI,6107.0,41433,253031331,0.091,5.34,1.97,1.15
2021,6,Europe,3 Series,4641.0,47204,219073764,0.101,17.3,1.33,1.15
2021,6,Europe,5 Series,11103.0,62758,696802074,0.084,17.3,1.33,1.15
2021,6,Europe,X3,9597.0,58578,562173066,0.098,17.3,1.33,1.15
2021,6,Europe,X5,10854.0,70367,763763418,0.12,17.3,1.33,1.15
2021,6,Europe,X7,13799.0,90011,1242061789,0.104,17.3,1.33,1.15
2021,6,Europe,i4,3230.0,65537,211684510,0.1,17.3,1.33,1.15
2021,6,Europe,iX,6405.0,73655,471760275,0.112,17.3,1.33,1.15
2021,6,Europe,MINI,5487.0,41619,228363453,0.11,17.3,1.33,1.15
2021,6,China,3 Series,13350.0,47015,627650250,0.093,15.58,3.92,1.13
2021,6,China,5 Series,4656.0,61397,285864432,0.099,15.58,3.92,1.13
2021,6,China,X3,13482.0,57260,771979320,0.103,15.58,3.92,1.13
2021,6,China,X5,12230.0,67184,821660320,0.082,15.58,3.92,1.13
2021,6,China,X7,8468.0,90335,764956780,0.088,15.58,3.92,1.13
2021,6,China,i4,9703.0,66672,646918416,0.098,15.58,3.92,1.13
2021,6,China,iX,10377.0,73200,759596400,0.091,15.58,3.92,1.13
2021,6,China,MINI,13444.0,41887,563128828,0.075,15.58,3.92,1.13
2021,6,USA,3 Series,8600.0,49479,425519400,0.109,17.38,3.43,1.16
2021,6,USA,5 Series,4686.0,61694,289098084,0.073,17.38,3.43,1.16
2021,6,USA,X3,9228.0,58660,541314480,0.108,17.38,3.43,1.16
2021,6,USA,X5,5601.0,67870,380139870,0.091,17.38,3.43,1.16
2021,6,USA,X7,3332.0,91892,306184144,0.102,17.38,3.43,1.16
2021,6,USA,i4,12379.0,64751,801552629,0.074,17.38,3.43,1.16
2021,6,USA,iX,7770.0,74173,576324210,0.099,17.38,3.43,1.16
2021,6,USA,MINI,10353.0,41477,429411381,0.098,17.38,3.43,1.16
2021,6,RestOfWorld,3 Series,8434.0,46163,389338742,0.101,6.05,2.0,1.18
2021,6,RestOfWorld,5 Series,12226.0,62341,762181066,0.106,6.05,2.0,1.18
2021,6,RestOfWorld,X3,13052.0,57423,749484996,0.103,6.05,2.0,1.18
2021,6,RestOfWorld,X5,9064.0,70523,639220472,0.087,6.05,2.0,1.18
2021,6,RestOfWorld,X7,10040.0,90709,910718360,0.093,6.05,2.0,1.18
2021,6,RestOfWorld,i4,13911.0,64360,895311960,0.095,6.05,2.0,1.18
2021,6,RestOfWorld,iX,11567.0,76472,884551624,0.097,6.05,2.0,1.18
2021,6,RestOfWorld,MINI,13635.0,41333,563575455,0.093,6.05,2.0,1.18
2021,7,Europe,3 Series,2972.0,48253,143407916,0.082,14.72,3.23,1.17
2021,7,Europe,5 Series,7706.0,60042,462683652,0.104,14.72,3.23,1.17
2021,7,Europe,X3,3483.0,58237,202839471,0.083,14.72,3.23,1.17
2021,7,Europe,X5,6786.0,67799,460084014,0.097,14.72,3.23,1.17
2021,7,Europe,X7,3556.0,91534,325494904,0.096,14.72,3.23,1.17
2021,7,Europe,i4,10638.0,66861,711267318,0.104,14.72,3.23,1.17
2021,7,Europe,iX,4644.0,76672,356064768,0.079,14.72,3.23,1.17
2021,7,Europe,MINI,12386.0,40640,503367040,0.11,14.72,3.23,1.17
2021,7,China,3 Series,6811.0,48101,327615911,0.094,15.24,2.37,1.14
2021,7,China,5 Series,5255.0,62658,329267790,0.098,15.24,2.37,1.14
2021,7,China,X3,4225.0,59508,251421300,0.075,15.24,2.37,1.14
2021,7,China,X5,11204.0,68872,771641888,0.091,15.24,2.37,1.14
2021,7,China,X7,11952.0,92994,1111464288,0.083,15.24,2.37,1.14
2021,7,China,i4,6465.0,65178,421375770,0.106,15.24,2.37,1.14
2021,7,China,iX,8381.0,73275,614117775,0.097,15.24,2.37,1.14
2021,7,China,MINI,5844.0,41702,243706488,0.085,15.24,2.37,1.14
2021,7,USA,3 Series,9659.0,49512,478236408,0.102,19.11,3.0,1.18
2021,7,USA,5 Series,4140.0,62099,257089860,0.106,19.11,3.0,1.18
2021,7,USA,X3,4823.0,58258,280978334,0.105,19.11,3.0,1.18
2021,7,USA,X5,6771.0,69035,467435985,0.098,19.11,3.0,1.18
2021,7,USA,X7,10848.0,93990,1019603520,0.077,19.11,3.0,1.18
2021,7,USA,i4,2897.0,66148,191630756,0.097,19.11,3.0,1.18
2021,7,USA,iX,3544.0,75799,268631656,0.102,19.11,3.0,1.18
2021,7,USA,MINI,9400.0,40779,383322600,0.107,19.11,3.0,1.18
2021,7,RestOfWorld,3 Series,5340.0,46941,250664940,0.115,5.1,2.25,1.15
2021,7,RestOfWorld,5 Series,4563.0,60741,277161183,0.095,5.1,2.25,1.15
2021,7,RestOfWorld,X3,10981.0,57966,636524646,0.084,5.1,2.25,1.15
2021,7,RestOfWorld,X5,2977.0,67262,200238974,0.096,5.1,2.25,1.15
2021,7,RestOfWorld,X7,7105.0,92699,658626395,0.105,5.1,2.25,1.15
2021,7,RestOfWorld,i4,10982.0,66634,731774588,0.102,5.1,2.25,1.15
2021,7,RestOfWorld,iX,4299.0,73719,316917981,0.112,5.1,2.25,1.15
2021,7,RestOfWorld,MINI,4568.0,41292,188621856,0.097,5.1,2.25,1.15
2021,8,Europe,3 Series,12208.0,47657,581796656,0.097,16.32,3.77,1.18
2021,8,Europe,5 Series,10232.0,62476,639254432,0.1,16.32,3.77,1.18
2021,8,Europe,X3,11889.0,56312,669493368,0.103,16.32,3.77,1.18
2021,8,Europe,X5,7386.0,67920,501657120,0.077,16.32,3.77,1.18
2021,8,Europe,X7,12186.0,92829,1131214194,0.087,16.32,3.77,1.18
2021,8,Europe,i4,5054.0,66618,336687372,0.094,16.32,3.77,1.18
2021,8,Europe,iX,11896.0,74773,889499608,0.085,16.32,3.77,1.18
2021,8,Europe,MINI,5226.0,43164,225575064,0.095,16.32,3.77,1.18
2021,8,China,3 Series,3112.0,46243,143908216,0.088,20.9,2.86,1.18
2021,8,China,5 Series,11594.0,60421,700521074,0.115,20.9,2.86,1.18
2021,8,China,X3,9174.0,59793,548540982,0.097,20.9,2.86,1.18
2021,8,China,X5,3823.0,67329,257398767,0.1,20.9,2.86,1.18
2021,8,China,X7,4104.0,90741,372401064,0.11,20.9,2.86,1.18
2021,8,China,i4,8911.0,63819,568691109,0.113,20.9,2.86,1.18
2021,8,China,iX,11767.0,73929,869922543,0.092,20.9,2.86,1.18
2021,8,China,MINI,4182.0,40912,171093984,0.085,20.9,2.86,1.18
2021,8,USA,3 Series,10194.0,49836,508028184,0.097,15.5,4.5,1.18
2021,8,USA,5 Series,3540.0,62339,220680060,0.105,15.5,4.5,1.18
2021,8,,X3,11853.0,57869,685921257,0.096,15.5,4.5,1.18
2021,8,USA,X5,8051.0,67507,543498857,0.087,15.5,4.5,1.18
2021,8,USA,X7,4075.0,93258,380026350,0.094,15.5,4.5,1.18
2021,8,USA,i4,7265.0,64552,468970280,0.094,15.5,4.5,1.18
2021,8,USA,iX,6339.0,76741,486461199,0.107,15.5,4.5,1.18
2021,8,USA,MINI,3935.0,43274,170283190,0.098,15.5,4.5,1.18
2021,8,RestOfWorld,3 Series,9211.0,48654,448151994,0.099,5.39,1.61,1.12
